134 4413
34 83 9074
34 84 9296
34 86 4420
34 87 1846
34 88 1608
34 89 5841
34 92 3289
34 95 547
34 98 197
34 100 2643
34 101 2968
34 103 1431
34 104 5813
34 105 7281
34 107 7633
34 109 9595
34 110 9384
34 112 9407
34 118 8142
34 119 6028
34 122 8972
34 126 3944
34 127 4146
34 129 6554
34 131 5180
34 132 8862
35 40 9591
35 43 7914
35 45 5922
35 49 7004
35 50 6841
35 51 3354
35 53 3191
35 56 189
35 57 3490
35 58 9532
35 60 4381
35 61 73
35 62 7851
35 67 4697
35 68 2422
35 70 6984
35 71 795
35 72 2300
35 74 7439
35 77 8583
35 79 4872
35 82 2243
35 85 3982
35 86 301
35 87 6226
35 92 2853
35 93 9235
35 95 6731
35 96 6989
35 99 6581
35 101 1190
35 102 8448
35 105 8571
35 106 3993
35 112 1498
35 113 3786
35 116 9948
35 123 1543
35 126 3660
35 127 17
35 128 996
35 129 7087
35 133 7262
36 39 8741
36 41 7883
36 43 2296
36 44 3224
36 45 982
36 56 4894
36 59 5563
36 60 9231
36 61 820
36 62 7585
36 64 4678
36 71 2695
36 73 737
36 74 3268
36 78 2798
36 79 23
36 83 3896
36 84 1217
36 88 308
36 91 1176
36 92 6380
36 94 7604
36 100 4884
36 101 4082
36 102 5043
36 104 7976
36 106 2290
36 107 9096
36 109 3617
36 110 7046
36 118 80
36 121 277
36 122 243
36 123 5057
36 127 133
36 129 8610
36 131 5004
36 132 8323
36 133 1215
37 38 2968
37 44 6459
37 46 9203
37 47 6146
37 48 3401
37 49 4861
37 51 1014
37 52 655
37 55 9676
37 60 5891
37 61 3636
37 64 7148
37 65 2115
37 68 4961
37 70 4724
37 71 4241
37 73 3866
37 74 7154
37 75 9933
37 76 2249
37 80 2889
37 84 7869
37 85 1171
37 87 7129
37 88 8662
37 94 636
37 95 1294
37 97 7149
37 99 8115
37 100 5744
37 101 866
37 103 7125
37 105 8017
37 106 7241
37 107 9106
37 112 7080
37 113 9598
37 116 364
37 118 8553
37 119 8026
37 120 6806
37 122 3046
37 125 6372
37 131 9685
37 133 2346
38 40 615
38 42 2954
38 43 2379
38 44 6361
38 45 6805
38 48 1626
38 51 2649
38 52 9965
38 53 5222
38 58 9218
38 71 347
38 76 8196
38 77 2346
38 78 9228
38 79 5010
38 83 3453
38 84 4787
38 85 5160
38 89 8178
38 90 742
38 92 2514
38 94 2300
38 95 7088
38 99 7037
38 101 1542
38 102 1784
38 105 9015
38 106 2020
38 108 2915
38 110 5354
38 111 3530
38 112 9192
38 114 4894
38 116 2797
38 118 4046
38 122 4101
38 126 9605
38 127 2808
38 130 2438
39 42 523
39 44 5491
39 46 3803
39 48 1535
39 50 862
39 51 9101
39 53 2447
39 55 1916
39 58 5878
39 59 9470
39 61 1483
39 62 7250
39 65 8630
39 68 3104
39 69 2508
39 71 3936
39 72 3555
39 74 1158
39 75 5271
39 79 875
39 83 71
39 85 6423
39 86 1714
39 87 7254
39 89 7373
39 90 5829
39 92 9573
39 94 3166
39 95 2178
39 96 1126
39 99 7793
39 104 2884
39 106 1399
39 107 9639
39 110 8682
39 111 1980
39 112 1051
39 115 4711
39 117 2844
39 119 2899
39 121 408
39 126 1786
39 130 3984
39 131 9772
39 132 512
39 133 4580
40 45 7094
40 48 3345
40 51 4312
40 52 9766
40 54 6478
40 56 9388
40 58 6968
40 61 4725
40 62 3683
40 63 155
40 64 5078
40 65 5346
40 67 6766
40 72 7727
40 73 7538
40 74 5634
40 75 5733
40 76 3855
40 77 9096
40 81 5812
40 82 8795
40 84 1127
40 85 6341
40 87 6788
40 92 5963
40 93 2948
40 94 6240
40 96 3535
40 97 844
40 98 5238
40 100 9715
40 101 8882
40 103 8291
40 104 7956
40 106 8066
40 110 1837
40 111 3316
40 115 9363
40 118 5977
40 123 1807
40 125 7223
40 126 4099
40 127 4728
40 128 1328
40 131 2527
40 132 2261
40 133 5796
41 43 3341
41 46 6501
41 47 744
41 48 5761
41 50 4905
41 52 2463
41 53 4335
41 54 5955
41 58 9614
41 61 7522
41 62 4924
41 63 5085
41 64 8566
41 65 5950
41 66 4302
41 69 7794
41 75 5279
41 76 8648
41 77 4284
41 80 1909
41 81 1258
41 85 739
41 94 7396
41 98 719
41 100 8108
41 103 6687
41 105 3503
41 107 6510
41 109 9316
41 111 3347
41 112 7415
41 114 3217
41 115 3961
41 117 8250
41 118 5267
41 120 9008
41 121 223
41 123 1421
41 127 2162
41 129 2089
41 131 1093
41 133 1469
42 46 8313
42 47 3835
42 48 5332
42 51 4449
42 53 4734
42 54 1878
42 60 7890
42 61 4234
42 62 7967
42 63 7885
42 65 1387
42 67 6389
42 77 9011
42 78 215
42 79 9235
42 80 5036
42 85 2261
42 86 5377
42 88 5811
42 90 3432
42 92 2572
42 94 3596
42 96 6263
42 97 4978
42 98 1700
42 100 5687
42 101 6542
42 102 1291
42 103 3788
42 104 4525
42 108 9915
42 109 9572
42 116 222
42 117 2961
42 118 3970
42 119 5680
42 120 1826
42 121 3536
42 126 497
42 128 8397
42 130 6087
42 132 429
42 133 7997
43 45 1839
43 46 1171
43 48 9903
43 49 3780
43 50 3140
43 51 1873
43 52 9058
43 54 9840
43 56 7856
43 58 1374
43 63 9461
43 66 1550
43 67 7257
43 71 4451
43 73 1560
43 74 8552
43 76 712
43 78 8787
43 79 3742
43 81 6497
43 82 1402
43 83 3310
43 85 1472
43 87 9405
43 89 2202
43 93 9889
43 94 4682
43 95 7075
43 97 1093
43 99 2963
43 102 667
43 104 9236
43 105 5019
43 106 7116
43 108 5156
43 115 3705
43 117 9151
43 118 7330
43 120 635
43 121 6775
43 122 8135
43 125 695
43 127 1161
43 128 5243
43 131 9222
44 46 8799
44 47 344
44 49 596
44 50 3042
44 52 7649
44 53 2074
44 55 1684
44 59 4088
44 63 7363
44 64 7069
44 65 2117
44 66 6114
44 68 9018
44 69 3602
44 71 8404
44 76 1603
44 77 8778
44 78 3401
44 81 7550
44 85 3230
44 89 166
44 90 7968
44 97 3185
44 98 460
44 99 2447
44 101 8905
44 103 9156
44 104 7036
44 105 2428
44 109 9576
44 110 218
44 111 5365
44 112 4660
44 113 3761
44 115 1720
44 116 6432
44 117 766
44 120 9527
44 123 9163
44 124 6933
44 125 8968
44 126 8588
44 128 2630
44 133 5775
45 46 5763
45 49 7801
45 53 3573
45 56 8256
45 58 7371
45 59 6451
45 60 2360
45 63 5950
45 65 1058
45 71 3132
45 75 9219
45 76 8193
45 78 736
45 79 7492
45 80 1123
45 81 8773
45 82 5408
45 84 277
45 85 7518
45 87 7981
45 88 310
45 89 1012
45 91 4460
45 93 1321
45 94 4860
45 95 9896
45 100 1492
45 103 7552
45 104 132
45 106 7126
45 110 8853
45 112 7042
45 114 6184
45 115 4300
45 116 2533
45 120 8058
45 123 6137
45 124 2510
45 126 1522
45 127 6424
45 128 5194
45 129 9424
45 133 6808
46 48 9919
46 49 6197
46 50 6222
46 52 9324
46 53 371
46 56 572
46 57 7181
46 59 773
46 62 363
46 63 6414
46 68 4561
46 69 8647
46 73 7306
46 74 1239
46 75 1520
46 79 4859
46 82 1123
46 85 2296
46 87 3558
46 88 9168
46 89 3988
46 90 6203
46 93 8649
46 96 2739
46 98 6431
46 100 221
46 103 3099
46 106 9620
46 108 9863
46 109 8720
46 110 6589
46 116 7359
46 118 5088
46 120 2026
46 121 6949
46 124 8929
46 131 1503
46 133 1884
47 53 8132
47 55 5089
47 57 2354
47 65 7047
47 66 3875
47 71 7211
47 72 8589
47 75 6934
47 76 5822
47 77 3199
47 79 8727
47 81 3839
47 83 4484
47 88 6252
47 89 5682
47 90 6804
47 91 2905
47 94 4909
47 95 6256
47 96 1472
47 99 427
47 104 238
47 105 5956
47 107 8757
47 108 7765
47 112 7343
47 114 2907
47 119 1700
47 120 3192
47 122 8404
47 123 269
47 124 9418
47 125 8213
47 126 2466
47 128 7252
47 132 7390
48 49 3932
48 52 6103
48 53 9693
48 57 1429
48 63 8515
48 64 3903
48 65 8633
48 66 5901
48 71 371
48 74 4720
48 79 4484
48 80 1469
48 82 1594
48 83 8609
48 84 5699
48 89 8033
48 90 2885
48 93 8608
48 96 1106
48 97 3094
48 98 9432
48 99 9793
48 102 9076
48 107 6859
48 109 6790
48 110 8834
48 119 9039
48 120 7772
48 121 2966
48 122 4610
48 124 1733
48 127 6077
48 128 9501
48 130 8959
48 131 6734
49 53 3221
49 54 1371
49 55 2574
49 58 2029
49 60 6650
49 61 6687
49 63 1887
49 64 7417
49 65 173
49 66 3979
49 67 3427
49 68 7932
49 69 5697
49 70 3801
49 71 138
49 77 6078
49 80 1071
49 82 5064
49 84 8218
49 86 7304
49 87 14
49 89 9855
49 91 9881
49 93 9481
49 97 6411
49 99 5368
49 101 2189
49 103 5369
49 105 2559
49 107 7385
49 108 2550
49 111 6281
49 112 7374
49 114 8116
49 116 2318
49 117 5143
49 120 2718
49 121 5297
49 122 8133
49 123 5570
49 130 3539
50 51 1923
50 55 3507
50 56 3813
50 57 7688
50 60 9658
50 62 7312
50 65 4688
50 66 6289
50 67 9358
50 68 7842
50 69 8944
50 70 5001
50 71 5752
50 72 1822
50 75 2845
50 76 6393
50 77 9247
50 80 931
50 81 8143
50 82 7715
50 85 6886
50 88 8007
50 89 72
50 90 1405
50 91 2402
50 93 5209
50 97 1499
50 98 2634
50 99 8609
50 100 5304
50 101 8163
50 102 4720
50 104 7251
50 106 668
50 109 4787
50 111 3367
50 113 1884
50 114 3264
50 116 6581
50 118 9405
50 119 5255
50 122 1814
50 123 1445
50 124 7882
50 125 4827
50 126 2061
50 128 7933
50 131 3351
50 133 5408
51 53 9213
51 55 9123
51 56 5969
51 57 7141
51 61 3553
51 63 4927
51 66 6620
51 68 3074
51 69 8907
51 70 7561
51 71 2413
51 73 2243
51 75 8711
51 76 5381
51 77 7293
51 80 1344
51 81 3819
51 82 4850
51 84 3464
51 85 3533
51 90 7865
51 97 2017
51 98 1197
51 100 1865
51 103 3979
51 106 3603
51 107 7876
51 108 9758
51 110 3653
51 111 348
51 112 2676
51 113 6876
51 114 8659
51 116 4883
51 117 3800
51 119 6035
51 121 4237
51 122 6496
51 123 4574
51 124 3629
51 125 900
51 130 3544
51 132 7309
51 133 9816
52 53 2160
52 54 6468
52 56 4861
52 57 6402
52 61 573
52 63 7832
52 64 9555
52 65 8933
52 67 9635
52 68 7554
52 74 189
52 76 4540
52 85 7640
52 89 1188
52 90 2705
52 91 4183
52 93 3211
52 94 7233
52 96 3528
52 97 2216
52 99 4523
52 100 3850
52 103 9838
52 104 7955
52 105 9884
52 107 9636
52 108 6566
52 110 624
52 111 6742
52 114 2546
52 115 9506
52 116 7055
52 118 871
52 119 7132
52 120 9742
52 125 9470
52 126 189
52 128 8446
52 130 9528
52 133 7103
53 54 4027
53 57 5373
53 58 7948
53 59 9629
53 61 7729
53 62 9639
53 63 9611
53 64 2424
53 65 3505
53 67 8563
53 70 5824
53 73 8892
53 74 703
53 76 394
53 77 7315
53 78 2086
53 82 3924
53 83 3578
53 87 8826
53 92 2723
53 94 7772
53 98 5034
53 102 1674
53 103 9255
53 109 9381
53 112 8224
53 113 7945
53 118 4751
53 119 1680
53 120 5890
53 122 676
53 130 8944
53 131 7073
53 132 4446
53 133 3291
54 55 7190
54 56 6640
54 57 2255
54 58 826
54 59 4707
54 61 7075
54 62 6343
54 64 9856
54 65 31
54 69 8985
54 70 9163
54 71 1711
54 74 5242
54 76 511
54 80 1131
54 81 3569
54 82 5047
54 83 4559
54 84 7099
54 88 1347
54 90 9247
54 91 2175
54 92 383
54 93 8694
54 94 7946
54 96 6847
54 98 2037
54 100 6632
54 101 8853
54 104 6563
54 106 9992
54 107 4371
54 110 6235
54 111 9936
54 117 5584
54 118 6576
54 119 3052
54 124 6713
54 127 1465
54 132 3039
55 58 2387
55 60 1681
55 63 2266
55 65 6261
55 66 1046
55 67 8838
55 73 4845
55 77 7868
55 78 5739
55 81 6883
55 82 4792
55 83 6780
55 85 368
55 86 4710
55 88 8357
55 90 7326
55 92 1898
55 95 2767
55 96 7327
55 99 6081
55 102 3253
55 103 5897
55 104 9455
55 105 3374
55 106 9948
55 109 2174
55 110 4779
55 112 7028
55 114 3601
55 115 9030
55 117 7552
55 118 4498
55 121 8385
55 123 1197
55 127 2747
55 128 9719
55 129 9343
55 131 1933
55 132 393
56 63 4853
56 65 3641
56 67 2302
56 68 5160
56 69 4721
56 71 3340
56 72 8678
56 73 5692
56 74 2333
56 75 7698
56 76 3460
56 78 446
56 80 744
56 81 6432
56 82 1610
56 83 3950
56 86 7825
56 89 242
56 90 7613
56 91 555
56 96 6131
56 97 8478
56 98 1727
56 99 6548
56 100 9560
56 101 319
56 103 8733
56 106 2702
56 107 9343
56 108 1614
56 109 4374
56 112 4016
56 116 3168
56 122 2633
56 127 4131
56 128 6821
56 130 7915
56 133 8557
57 59 1365
57 61 9361
57 63 1784
57 67 6370
57 68 8606
57 69 4266
57 70 9123
57 74 6282
57 77 8922
57 80 6024
57 82 5697
57 83 6328
57 85 4692
57 86 9131
57 87 7923
57 88 2870
57 90 8963
57 92 2620
57 97 534
57 100 9032
57 106 5945
57 107 5955
57 108 3734
57 114 7635
57 115 9961
57 118 3160
57 125 5414
57 127 5069
57 128 9138
57 129 2794
57 130 9768
57 131 8141
57 133 5362
58 60 3466
58 66 1035
58 67 8063
58 68 6071
58 71 91
58 72 1231
58 74 2207
58 78 6247
58 86 5851
58 88 1863
58 89 5577
58 90 1357
58 92 3944
58 93 7057
58 94 2820
58 95 3836
58 97 229
58 98 1396
58 103 8694
58 104 6219
58 105 6461
58 106 116
58 107 8352
58 108 4094
58 109 3440
58 110 6478
58 112 3673
58 114 9677
58 116 707
58 118 4715
58 119 2237
58 120 8818
58 125 4278
58 129 5051
58 130 2634
58 131 3123
58 132 1537
59 60 7963
59 62 6336
59 64 8220
59 66 5572
59 68 9707
59 70 2326
59 71 1141
59 72 1987
59 74 9903
59 75 2820
59 76 3016
59 77 6370
59 80 5797
59 81 6692
59 82 2126
59 83 3141
59 85 5413
59 88 7193
59 89 5933
59 92 6277
59 95 6727
59 99 6031
59 101 6842
59 104 4358
59 105 3578
59 106 9667
59 107 2414
59 109 7513
59 112 6423
59 113 1495
59 114 1170
59 115 9696
59 116 4907
59 119 4924
59 121 947
59 122 1916
59 123 7888
59 124 7301
59 128 9168
59 129 8104
59 131 9653
59 132 6643
59 133 1344
60 65 9898
60 68 1433
60 69 2060
60 70 8474
60 71 8451
60 75 3851
60 76 2947
60 77 3898
60 78 2202
60 80 3778
60 82 7323
60 83 1199
60 85 6202
60 87 5609
60 88 7124
60 89 1407
60 91 6584
60 93 9863
60 94 4291
60 98 8599
60 102 4162
60 103 3096
60 105 4520
60 106 9361
60 114 3387
60 115 5649
60 116 9134
60 120 361
60 123 2362
60 124 1847
60 126 6309
60 127 4738
60 128 5373
60 130 3424
60 132 2026
60 133 6106
61 63 272
61 64 2076
61 66 3292
61 69 1478
61 76 7937
61 81 7177
61 82 236
61 83 5436
61 86 1966
61 88 3883
61 89 4935
61 91 6185
61 92 648
61 93 3038
61 95 9651
61 98 2384
61 103 6629
61 104 2042
61 105 3404
61 106 6776
61 107 3745
61 108 692
61 109 2787
61 110 6200
61 111 8016
61 112 3183
61 117 1558
61 119 4617
61 120 2434
61 121 6933
61 122 9238
61 123 149
61 124 6643
61 125 801
61 127 3651
61 128 7577
61 129 6583
62 67 3894
62 68 9315
62 71 739
62 72 7987
62 73 8195
62 76 3019
62 77 7799
62 79 3191
62 80 2605
62 82 3334
62 85 9440
62 88 4135
62 89 5017
62 92 8052
62 95 9107
62 103 8125
62 104 236
62 105 670
62 106 4420
62 115 368
62 116 5555
62 118 8647
62 121 4600
62 122 4086
62 124 2351
62 127 1548
62 129 2722
63 65 6320
63 66 2138
63 67 3241
63 69 3345
63 70 2018
63 71 5202
63 73 7727
63 76 2800
63 77 6935
63 83 9512
63 88 714
63 89 8428
63 90 268
63 93 8898
63 94 3793
63 96 7819
63 98 7882
63 100 2800
63 101 2151
63 102 8838
63 104 1059
63 107 1300
63 109 9432
63 112 4971
63 115 75
63 117 5416
63 119 5800
63 120 4660
63 121 9943
63 124 106
63 126 7035
63 131 3666
64 65 3396
64 68 697
64 70 3623
64 71 239
64 72 5563
64 75 7368
64 79 9188
64 81 6341
64 82 199
64 83 4830
64 84 8840
64 85 1334
64 86 5698
64 88 3041
64 91 5467
64 92 3676
64 96 2126
64 97 900
64 100 9441
64 102 1946
64 104 5090
64 107 6895
64 108 1587
64 109 7770
64 110 3003
64 115 8748
64 117 4016
64 118 9125
64 120 3027
64 122 9820
64 123 8648
64 125 7855
64 126 3052
64 127 407
64 129 5352
64 133 717
65 66 3461
65 67 2959
65 72 5561
65 73 5142
65 74 7426
65 76 1247
65 77 8921
65 78 659
65 80 4266
65 81 7046
65 83 838
65 84 9890
65 85 7919
65 86 4603
65 87 8000
65 88 1782
65 89 867
65 90 6023
65 91 3346
65 92 6494
65 93 330
65 95 2074
65 108 4884
65 110 4885
65 111 4827
65 116 8772
65 117 536
65 118 1743
65 121 1537
65 123 130
65 125 3486
65 127 3385
65 128 7553
65 131 156
65 132 9441
66 67 8296
66 68 485
66 69 5536
66 70 3249
66 71 5328
66 73 8075
66 77 157
66 82 884
66 84 6921
66 85 3429
66 86 4459
66 88 1244
66 92 4568
66 93 6946
66 94 7777
66 97 6517
66 105 5431
66 108 7600
66 110 127
66 112 3580
66 118 5640
66 122 975
66 126 4309
66 127 7071
66 129 8650
66 133 7421
67 68 9001
67 69 5742
67 74 7944
67 79 6091
67 81 1670
67 83 2279
67 86 7065
67 87 9430
67 89 560
67 92 2837
67 94 5641
67 98 7564
67 99 2310
67 100 929
67 101 7634
67 106 8530
67 107 5188
67 108 4364
67 109 7274
67 111 616
67 118 7181
67 119 3726
67 120 8302
67 121 3827
67 124 5071
67 133 4276
68 69 2124
68 72 5665
68 74 9601
68 75 7747
68 77 173
68 79 620
68 82 3981
68 84 1151
68 85 2369
68 88 1363
68 90 4696
68 91 2599
68 92 6150
68 96 9797
68 97 8020
68 99 9392
68 100 9125
68 102 7610
68 104 9929
68 105 5349
68 109 1738
68 113 4344
68 120 6892
68 121 5416
68 122 3521
68 123 150
68 124 2238
68 126 1801
68 127 9562
68 129 8062
68 131 6622
68 132 4901
68 133 8713
69 70 8168
69 71 2643
69 74 9312
69 75 4994
69 78 3634
69 81 6065
69 82 6399
69 83 5112
69 84 7215
69 86 301
69 89 7694
69 91 759
69 92 8812
69 93 2596
69 96 4198
69 97 9508
69 98 1099
69 100 7419
69 101 6906
69 102 8345
69 103 6596
69 105 4451
69 106 716
69 107 4164
69 108 1064
69 109 3584
69 110 9897
69 111 8491
69 113 873
69 114 569
69 116 7389
69 117 4811
69 119 5916
69 120 4975
69 125 4996
69 126 1999
69 129 3113
69 133 4032
70 71 971
70 72 8717
70 75 6734
70 76 6917
70 84 9149
70 86 9659
70 88 9202
70 90 4251
70 91 473
70 92 8510
70 93 9321
70 96 106
70 98 7718
70 99 2696
70 100 7816
70 101 3712
70 102 1805
70 103 6513
70 104 1413
70 106 1751
70 107 3512
70 108 8781
70 109 1377
70 110 3079
70 114 7484
70 115 4470
70 118 2078
70 121 7060
70 123 2587
70 124 6979
70 128 4179
70 130 3035
70 131 534
71 72 599
71 75 4040
71 77 77
71 81 2165
71 84 6787
71 85 3875
71 87 3546
71 92 8289
71 98 742
71 99 4670
71 100 859
71 101 4607
71 103 9846
71 106 1127
71 108 6705
71 109 801
71 112 4780
71 114 5756
71 118 4318
71 119 293
71 120 8735
71 124 8859
71 125 7677
71 127 2574
71 129 3958
72 73 7845
72 74 6648
72 75 6608
72 76 4532
72 77 6360
72 79 4155
72 80 9499
72 81 9389
72 88 793
72 89 5562
72 90 7221
72 91 3531
72 92 2351
72 93 8662
72 94 1974
72 95 6592
72 100 5069
72 102 1250
72 103 9411
72 105 5077
72 106 9355
72 110 1223
72 113 2606
72 118 6784
72 119 8095
72 120 2397
72 123 5792
72 124 2516
72 126 9745
72 127 9703
72 133 9561
73 74 9311
73 76 194
73 79 7387
73 81 2577
73 83 3677
73 85 685
73 89 2861
73 93 2788
73 94 2804
73 95 4439
73 97 4190
73 101 7848
73 103 2649
73 107 6856
73 112 2421
73 115 3319
73 118 7160
73 119 8567
73 122 913
73 123 9494
73 127 7092
73 128 4573
73 130 4215
73 131 1558
73 132 1314
74 77 6518
74 78 678
74 79 6237
74 82 1161
74 84 758
74 85 1494
74 87 1067
74 91 7080
74 92 1389
74 93 2676
74 94 9108
74 95 1747
74 100 9583
74 104 7935
74 106 8650
74 108 6681
74 111 972
74 114 9824
74 120 8752
74 124 3190
74 126 5241
74 127 1756
74 128 5856
74 129 7610
74 130 724
74 132 7326
74 133 5894
75 76 1984
75 77 3894
75 78 1690
75 81 5067
75 82 5647
75 85 7505
75 86 7824
75 88 5272
75 89 3604
75 90 7570
75 91 3243
75 92 4471
75 93 9520
75 94 9452
75 95 3849
75 96 792
75 97 5026
75 100 1243
75 101 8485
75 105 5390
75 106 5305
75 108 2828
75 109 4929
75 110 8972
75 114 4621
75 117 5274
75 122 5378
75 123 6418
75 124 9318
75 127 7739
75 129 6714
76 80 7604
76 84 6457
76 85 7560
76 89 592
76 92 760
76 93 9506
76 97 1561
76 98 8163
76 99 6891
76 100 6136
76 101 9716
76 102 5775
76 103 4048
76 105 3573
76 106 9329
76 107 2991
76 108 7265
76 110 7715
76 113 6984
76 116 3310
76 117 6266
76 118 8522
76 120 7107
76 121 2293
76 122 7862
76 128 1395
76 129 6313
76 130 856
76 132 8555
76 133 3497
77 78 2161
77 79 6948
77 80 5074
77 82 589
77 83 6201
77 84 6998
77 87 1573
77 90 9872
77 96 6036
77 97 4795
77 102 943
77 103 8144
77 104 6392
77 107 8791
77 109 354
77 112 9963
77 114 2263
77 115 2734
77 119 4036
77 120 9950
77 121 7872
77 123 1124
77 124 1105
77 125 8054
77 126 3366
77 127 8020
77 131 6607
78 79 9672
78 80 9935
78 82 5353
78 84 8912
78 85 6837
78 86 7688
78 87 1052
78 90 4441
78 99 6138
78 104 1815
78 106 4551
78 107 883
78 109 2795
78 110 7101
78 112 718
78 115 8557
78 116 8108
78 118 5983
78 120 8149
78 121 7490
78 122 308
78 123 44
78 124 3757
78 125 4328
78 126 4529
78 127 3562
78 130 2738
79 82 7239
79 83 7080
79 85 4120
79 86 9860
79 90 3251
79 91 5246
79 93 6452
79 94 8946
79 97 4290
79 99 1565
79 102 5219
79 106 291
79 107 5293
79 108 9927
79 112 2185
79 116 6657
79 119 2259
79 122 3816
79 126 7377
79 127 59
79 128 2498
79 133 4446
80 81 8533
80 82 2156
80 85 8507
80 86 6265
80 88 6805
80 91 1039
80 92 4186
80 95 3058
80 98 2944
80 99 9126
80 102 1724
80 103 685
80 104 4261
80 110 9878
80 113 1925
80 114 7557
80 116 953
80 117 1510
80 119 1369
80 120 4921
80 121 262
80 122 1186
80 125 7311
80 126 4271
80 128 2442
80 129 9844
80 130 2617
80 133 6763
81 84 6415
81 86 665
81 87 7454
81 88 5723
81 91 2538
81 93 3503
81 94 7977
81 95 8136
81 96 5742
81 97 9935
81 98 5385
81 99 5005
81 101 5915
81 102 4199
81 103 3096
81 104 5483
81 105 8181
81 106 9622
81 107 6236
81 113 9001
81 114 4447
81 116 4808
81 117 1055
81 118 5202
81 119 1244
81 120 8976
81 122 8118
81 123 6417
81 124 9699
81 125 3007
81 126 1375
81 127 3789
81 129 4644
81 131 3352
82 83 366
82 84 1842
82 88 4269
82 89 6751
82 90 4158
82 91 1949
82 92 7529
82 93 314
82 94 9911
82 95 5913
82 99 5370
82 101 1561
82 102 1636
82 105 7302
82 108 8820
82 110 7116
82 113 6499
82 115 778
82 117 8572
82 118 181
82 121 1354
82 123 808
82 126 9202
82 128 9366
82 129 5564
82 131 9940
82 132 5155
82 133 8565
83 85 4787
83 86 5745
83 87 9838
83 90 8995
83 92 792
83 93 1583
83 94 3847
83 97 7596
83 98 3420
83 99 2635
83 100 2475
83 104 2536
83 105 4343
83 106 8609
83 108 104
83 109 1496
83 111 1077
83 113 2427
83 115 1138
83 116 1455
83 118 8457
83 120 7785
83 121 5453
83 122 1180
83 123 1164
83 124 6137
83 126 6550
83 127 2176
83 128 7517
83 129 1165
83 130 4130
83 132 514
84 86 4533
84 87 5142
84 89 8253
84 92 1647
84 96 1981
84 101 5761
84 102 6633
84 103 7028
84 104 866
84 108 9692
84 109 1155
84 110 1461
84 111 3963
84 113 9103
84 116 3907
84 121 8570
84 128 8604
84 130 5453
84 131 9733
84 133 7837
85 89 4555
85 90 454
85 91 3410
85 92 6311
85 93 4662
85 94 7072
85 95 7633
85 99 9101
85 108 4251
85 111 1896
85 112 2465
85 113 5804
85 115 3927
85 116 1901
85 117 9619
85 120 4949
85 121 1970
85 123 3477
85 124 8263
85 126 4821
85 127 2690
85 128 6362
85 129 3221
86 88 4580
86 90 7310
86 99 2794
86 104 4306
86 111 2067
86 115 8219
86 117 5763
86 119 1163
86 120 342
86 123 3585
86 125 7045
86 127 6650
86 129 8664
86 130 2803
87 89 9152
87 91 5752
87 93 973
87 94 4519
87 95 1351
87 96 632
87 98 2764
87 100 9150
87 101 3760
87 103 7083
87 104 8802
87 105 5159
87 107 940
87 110 570
87 114 1719
87 115 5414
87 118 9704
87 120 2198
87 121 6977
87 122 9961
87 124 8776
87 125 1370
87 130 318
87 132 7820
88 90 8712
88 92 6061
88 95 8780
88 98 3784
88 99 2412
88 102 5277
88 103 3145
88 104 3156
88 106 7716
88 108 7786
88 112 7400
88 114 1191
88 118 6129
88 119 7080
88 121 7933
88 122 5403
88 125 7708
88 127 2033
89 94 3973
89 97 6571
89 99 8945
89 100 3444
89 101 1124
89 103 2728
89 105 1283
89 108 2648
89 115 3698
89 116 5815
89 117 2520
89 120 5282
89 121 7432
89 123 1590
89 127 2324
89 128 5277
89 131 2501
90 95 8265
90 96 9705
90 97 3672
90 101 8337
90 102 6616
90 104 1143
90 105 8346
90 106 8743
90 107 2788
90 109 2696
90 113 621
90 114 7362
90 117 9097
90 119 7635
90 121 5172
90 122 7537
90 124 3618
90 125 5952
90 127 2778
90 128 9099
90 130 7216
90 133 9303
91 93 6907
91 96 8657
91 97 7655
91 98 779
91 99 5723
91 100 5574
91 101 5349
91 102 9979
91 107 2956
91 110 4285
91 111 6161
91 112 5652
91 114 7528
91 118 7922
91 120 5423
91 121 2198
91 122 5637
91 123 5034
91 124 1571
91 127 1801
91 128 1556
91 130 4172
92 96 855
92 98 4490
92 99 4660
92 101 6071
92 103 4108
92 106 1798
92 107 1691
92 113 8961
92 115 5475
92 119 9888
92 122 7783
92 124 7947
92 127 6589
92 129 4109
92 130 9023
92 131 6896
92 133 9019
93 94 9512
93 96 3861
93 98 9785
93 100 7048
93 101 5143
93 105 5948
93 110 689
93 111 4933
93 115 2369
93 119 9843
93 120 2995
93 121 7410
93 125 7425
93 126 9719
93 127 8457
93 128 9711
93 129 3342
93 132 5366
94 96 7417
94 99 2169
94 104 6783
94 106 6874
94 108 7058
94 112 3427
94 113 707
94 116 6760
94 117 4678
94 120 7325
94 121 3893
94 122 8574
94 123 5252
94 124 6152
94 126 7750
94 128 2007
94 129 636
94 130 2423
95 96 4542
95 97 8537
95 98 2481
95 101 9394
95 102 7999
95 103 3519
95 104 6885
95 105 3430
95 106 472
95 108 9204
95 110 1874
95 116 836
95 117 329
95 119 3703
95 120 9899
95 122 9446
95 124 8740
95 125 9199
95 127 9184
95 131 5507
95 132 8642
96 97 646
96 100 8768
96 101 8141
96 103 64
96 104 4704
96 105 8265
96 108 1924
96 112 2146
96 113 4297
96 114 1867
96 116 1872
96 119 6893
96 120 7618
96 122 2175
96 123 2279
96 126 1754
96 128 6363
96 129 1001
