100 2461
56 66 841
56 67 3590
56 68 306
56 71 3087
56 74 9155
56 77 7836
56 79 6882
56 80 5696
56 82 8493
56 83 609
56 84 3222
56 86 5822
56 88 6920
56 89 5963
56 91 4158
56 97 1490
56 98 8523
57 59 5448
57 63 410
57 64 5418
57 66 7214
57 68 8387
57 69 2759
57 75 239
57 78 4443
57 80 2090
57 84 1704
57 85 8208
57 86 8658
57 88 9077
57 91 6333
57 92 4299
57 93 2406
57 95 1608
57 96 5000
57 97 8844
58 61 8394
58 62 6377
58 64 6446
58 65 7699
58 66 2761
58 68 4412
58 71 3899
58 73 3023
58 76 5465
58 79 2174
58 80 8277
58 81 1227
58 86 5166
58 87 117
58 89 1194
58 90 4317
58 93 9265
58 95 8089
58 96 9174
58 99 497
59 60 8014
59 66 9518
59 67 1537
59 70 3818
59 77 537
59 80 4367
59 81 3274
59 82 7443
59 83 9861
59 87 1403
59 90 9319
59 92 4624
59 94 1325
59 95 7741
59 96 293
60 68 5857
60 71 4226
60 72 9152
60 73 1827
60 74 1464
60 76 9535
60 83 288
60 85 3668
60 86 926
60 90 5842
60 91 7147
60 95 9702
60 96 9135
61 62 3416
61 65 8080
61 66 2399
61 68 5559
61 74 2371
61 75 2516
61 76 7609
61 78 2837
61 80 7917
61 81 9424
61 83 2012
61 84 4073
61 92 5899
61 95 3920
61 96 3270
61 97 5330
62 64 7014
62 66 5298
62 68 2070
62 69 2434
62 70 132
62 71 9944
62 77 92
62 79 8555
62 80 124
62 81 9227
62 82 6284
62 84 7629
62 85 3824
62 88 346
62 93 3073
62 94 5173
62 97 5689
62 98 8794
63 65 2136
63 67 1712
63 68 602
63 70 8298
63 71 8193
63 72 3626
63 73 6512
63 77 7084
63 81 4028
63 82 8021
63 84 2223
63 85 9985
63 91 6443
63 92 6144
63 94 7527
63 96 8003
63 97 8637
63 98 7710
64 65 7900
64 67 363
64 68 9716
64 69 4312
64 74 7978
64 75 6677
64 78 6662
64 80 6390
64 81 6563
64 82 2646
64 84 7594
64 87 3208
64 93 7412
64 95 4727
64 97 5191
64 99 4600
65 66 452
65 67 5739
65 68 6072
65 71 1562
65 74 654
65 75 6414
65 76 5971
65 81 1635
65 94 3496
65 99 740
66 67 4551
66 68 3089
66 69 7269
66 73 2559
66 74 4190
66 75 218
66 79 1835
66 80 9610
66 82 4143
66 84 8061
66 85 4350
66 89 9632
66 91 3159
66 92 9437
66 95 9002
66 96 8666
66 98 2160
67 68 4680
67 69 8364
67 70 3245
67 72 2590
67 74 2153
67 76 403
67 80 5184
67 84 7177
67 85 9250
67 88 4269
67 94 9808
67 96 954
67 98 4553
68 69 9147
68 71 7531
68 72 3484
68 74 5163
68 76 8001
68 79 3155
68 80 9195
68 82 8605
68 83 1844
68 86 5745
68 89 8277
68 90 2506
68 92 1160
68 93 2431
68 95 2274
68 96 2699
69 70 3123
69 74 7456
69 76 9990
69 77 3064
69 78 4244
69 80 7601
69 81 2544
69 83 5765
69 85 4352
69 86 3296
69 87 8338
69 90 8537
69 95 976
69 97 9568
69 98 8633
70 72 4503
70 73 1996
70 74 2412
70 77 9788
70 79 8360
70 81 9642
70 83 6142
70 88 1594
70 92 5205
70 93 5190
70 94 4951
70 95 3831
71 72 3157
71 75 6392
71 78 5975
71 79 3745
71 81 5627
71 83 5379
71 85 9463
71 88 1649
71 89 3406
71 90 5552
71 91 8461
71 92 4602
71 94 7974
71 99 6539
72 73 6431
72 74 4196
72 75 9588
72 76 6816
72 77 6846
72 81 3592
72 82 3968
72 84 8517
72 85 2964
72 87 1187
72 92 3692
72 93 2443
72 94 1693
72 96 6317
72 97 7161
72 98 4569
73 74 6813
73 75 1125
73 77 8641
73 78 8736
73 80 4795
73 84 4747
73 85 1464
73 89 9132
73 92 8932
73 97 6886
73 99 2148
74 75 8973
74 76 263
74 77 9900
74 80 4975
74 81 1831
74 82 1634
74 84 3194
74 87 8983
74 88 3703
74 89 1966
74 91 631
74 93 950
74 94 4080
74 95 8893
74 99 8474
75 78 6087
75 79 5866
75 80 7906
75 81 3302
75 82 1977
75 83 3037
75 86 7282
75 92 4138
75 93 2967
75 94 9943
75 97 5852
75 98 4622
76 79 2906
76 88 3863
76 92 3584
76 94 3635
76 97 1814
76 99 6029
77 79 6751
77 81 9243
77 83 5071
77 84 6025
77 86 4218
77 87 300
77 89 6123
77 90 8339
77 92 7587
77 93 9263
77 95 8118
77 99 9151
78 80 8489
78 82 6661
78 84 4881
78 88 2854
78 89 7815
78 90 8912
78 93 6574
78 95 7906
78 96 7842
79 82 7817
79 83 4739
79 84 126
79 85 1982
79 87 9541
79 89 2242
79 99 9259
80 81 5297
80 82 612
80 83 5771
80 88 1098
80 89 1910
80 91 9189
80 93 7580
80 95 5734
80 97 2654
80 99 8933
81 82 8898
81 83 106
81 85 5043
81 86 2404
81 87 8277
81 88 3177
81 89 5741
81 93 5110
81 94 3913
82 84 8879
82 85 9318
82 86 1696
82 87 4569
82 88 6589
82 89 9983
82 94 2916
82 96 4723
82 98 3123
83 84 6781
83 85 9794
83 87 1655
83 88 8942
83 90 4641
83 91 2527
83 92 1541
83 93 7148
83 94 5549
83 96 5792
83 98 4784
84 85 698
84 90 5990
84 93 1412
84 94 7270
84 98 8727
85 86 348
85 87 6215
85 89 7685
85 91 87
85 92 5824
85 94 738
85 95 6995
85 96 6672
85 98 5892
86 87 8942
86 89 6458
86 93 6148
86 94 8618
86 95 9903
86 97 7665
86 99 6199
87 90 3419
87 92 1634
87 93 1920
87 94 6805
87 96 9257
88 92 6491
88 94 3584
88 95 8855
88 97 9758
88 98 6689
88 99 6518
89 92 9573
89 94 6564
89 95 2550
89 98 5036
90 93 804
90 94 5702
90 96 9468
90 97 4083
90 99 8415
91 92 8559
91 94 6803
91 98 1639
92 95 9178
92 96 8914
92 97 9834
92 98 3374
93 94 6726
93 95 1202
93 97 4009
94 97 6999
94 98 9865
94 99 7302
95 98 9466
96 99 9270
