109 2913
47 63 6442
47 65 5579
47 66 7482
47 67 6328
47 68 1615
47 71 6976
47 74 4224
47 77 9507
47 79 1052
47 80 4480
47 82 2196
47 83 1935
47 84 1711
47 86 4767
47 88 5686
47 89 9283
47 91 2938
47 97 3849
47 98 6227
47 101 4661
47 105 9056
47 106 6749
47 108 7254
48 50 8356
48 51 1764
48 57 4346
48 60 6391
48 62 4788
48 66 4560
48 67 4453
48 68 7464
48 70 298
48 73 4409
48 74 1198
48 75 5735
48 77 8054
48 78 8083
48 79 4932
48 84 646
48 85 6256
48 87 8413
48 88 6700
48 89 4505
48 91 7093
48 94 8832
48 96 7932
48 99 9885
48 102 4345
48 103 3718
48 104 1030
49 50 28
49 51 2172
49 53 53
49 54 3944
49 57 4270
49 59 3582
49 60 2283
49 63 2749
49 64 4339
49 70 1727
49 71 1287
49 74 7248
49 81 1129
49 84 6896
49 85 3325
49 86 2908
49 87 5194
49 91 4262
49 94 8290
49 96 883
49 98 5077
49 99 4427
49 100 9101
50 53 29
50 56 9694
50 57 9614
50 58 7516
50 59 834
50 61 4945
50 68 1600
50 70 5836
50 71 6915
50 75 4116
50 76 3107
50 80 7035
50 81 2793
50 85 450
50 88 1835
50 89 6017
50 91 8627
50 97 3456
50 98 9519
50 99 6542
50 101 8959
50 103 2223
50 104 2971
50 106 2845
50 107 8815
51 58 592
51 61 7899
51 62 88
51 63 5168
51 67 6992
51 69 8655
51 71 3691
51 72 2257
51 73 7787
51 74 4550
51 80 1411
51 82 5235
51 83 2744
51 84 460
51 85 5107
51 87 5388
51 88 423
51 91 2901
51 96 3267
51 97 7327
51 100 677
51 101 6518
51 104 5350
51 106 9999
51 107 8668
52 53 5141
52 54 6004
52 55 861
52 56 6409
52 60 7577
52 64 4825
52 65 6997
52 67 9800
52 68 4931
52 74 3757
52 75 669
52 77 6144
52 79 3035
52 80 4561
52 81 3631
52 83 2280
52 85 4463
52 86 2978
52 87 1454
52 92 4310
52 93 4418
52 96 4168
52 98 3018
52 99 8324
52 100 9659
52 102 5583
52 105 7929
53 56 1475
53 58 4258
53 60 3552
53 62 5073
53 63 4305
53 64 5245
53 65 2688
53 68 856
53 71 7478
53 72 4127
53 73 7940
53 78 5479
53 91 5537
53 96 622
53 97 4349
53 98 3745
53 99 9379
53 103 5898
53 104 4927
53 105 4584
54 55 3450
54 56 8104
54 58 6607
54 60 4428
54 61 1466
54 65 5478
54 67 6571
54 68 5492
54 71 1801
54 72 8503
54 74 9686
54 76 7699
54 77 1233
54 78 6542
54 80 8741
54 82 1251
54 84 3933
54 88 4913
54 92 8398
54 93 457
54 96 6349
54 102 8887
54 104 1329
54 106 4207
54 108 8278
55 57 7924
55 58 2699
55 60 7594
55 62 3779
55 65 1233
55 66 7357
55 68 2087
55 69 8065
55 72 7952
55 75 2255
55 76 5840
55 78 3029
55 79 2367
55 81 6591
55 82 2718
55 86 8214
55 90 4697
55 92 2386
55 93 3049
55 94 8846
55 96 3497
55 97 910
55 99 615
55 101 1938
55 102 6110
55 103 4905
55 106 2230
56 59 8491
56 61 1511
56 62 2393
56 65 3580
56 66 3906
56 67 2759
56 70 3294
56 72 5176
56 74 7712
56 76 9348
56 81 8263
56 85 2948
56 86 4183
56 87 7586
56 88 7668
56 93 5607
56 96 9801
56 99 8486
56 100 1171
56 102 4079
56 104 447
56 106 5577
57 58 3349
57 59 7696
57 60 6173
57 61 3261
57 62 8979
57 64 2403
57 69 694
57 70 4365
57 71 4011
57 72 7603
57 73 3851
57 74 9480
57 78 38
57 79 8716
57 81 8034
57 82 9603
57 84 8989
57 89 8052
57 90 1143
57 91 9535
57 93 9014
57 94 1701
57 95 7575
57 97 3081
57 98 2373
57 100 5934
57 101 8706
57 103 4861
57 107 7141
57 108 9716
58 62 9155
58 65 7341
58 70 206
58 72 8132
58 73 9071
58 74 8484
58 75 6191
58 78 1583
58 79 1136
58 80 4811
58 82 450
58 85 7469
58 86 3977
58 87 3329
58 89 4436
58 91 175
58 92 3466
58 93 8831
58 97 5016
58 100 6014
58 101 7737
58 102 2914
58 103 878
58 104 9943
58 105 7980
58 108 3544
59 65 5178
59 66 890
59 67 1505
59 70 5150
59 71 6183
59 75 2850
59 84 3138
59 88 6972
59 90 81
59 93 6190
59 95 673
59 97 8239
59 99 3781
59 101 4486
59 102 5943
59 104 1122
59 105 8801
59 107 494
59 108 6451
60 62 6648
60 63 6197
60 65 2145
60 69 9804
60 71 1419
60 73 9401
60 75 157
60 79 302
60 80 4324
60 81 8310
60 84 3312
60 86 7193
60 87 5004
60 93 7878
60 94 9776
60 95 8899
60 96 6414
60 98 6377
60 100 8423
61 63 6546
61 64 4949
61 65 6517
61 66 942
61 71 7523
61 72 2964
61 74 9958
61 76 146
61 78 7454
61 80 955
61 82 2602
61 83 363
61 84 3726
61 86 8625
61 87 3336
61 88 7056
61 89 3977
61 90 2320
61 94 7938
61 95 7247
61 102 5085
61 103 5505
61 104 9059
61 105 9346
61 106 2136
61 107 7199
62 66 613
62 68 1927
62 70 9783
62 72 3021
62 73 8328
62 75 9972
62 76 8365
62 78 9000
62 79 2358
62 80 1717
62 81 3463
62 82 2890
62 84 4378
62 86 6441
62 88 7833
62 93 6466
62 96 6859
62 97 4661
62 101 5002
62 103 3786
62 104 6453
62 106 5049
62 108 6988
63 64 8780
63 66 7925
63 67 8921
63 68 8151
63 70 7073
63 72 8720
63 74 3819
63 78 3999
63 79 3615
63 80 5438
63 82 2427
63 84 9830
63 87 9543
63 89 6645
63 90 1535
63 91 9994
63 93 8822
63 100 5582
63 102 7998
63 103 9927
63 105 2840
63 106 3552
63 107 7711
64 66 2288
64 68 9517
64 69 1786
64 72 9855
64 76 9815
64 77 6702
64 79 1575
64 80 8583
64 82 3208
64 83 1546
64 85 2080
64 89 1328
64 93 8765
64 94 3479
64 95 8976
64 96 3486
64 98 524
64 99 5843
64 101 2953
64 106 693
64 107 3496
64 108 89
65 68 6004
65 72 6279
65 76 3248
65 77 7710
65 84 3252
65 85 4172
65 86 2751
65 88 808
65 90 2773
65 91 861
65 92 9547
65 96 8037
65 97 381
65 98 3473
65 99 2882
65 100 8862
65 102 2482
65 103 1461
65 104 1400
65 107 7752
66 68 7979
66 69 6272
66 70 1505
66 71 9190
66 73 833
66 78 7519
66 79 9926
66 82 9909
66 86 8397
66 89 8657
66 91 8813
66 92 8475
66 93 1250
66 96 9184
66 98 5678
66 104 8708
66 108 8514
67 68 6368
67 70 1270
67 71 6609
67 72 2433
67 73 4239
67 74 8962
67 76 5269
67 77 6869
67 79 4466
67 80 3161
67 81 9429
67 83 3962
67 85 4227
67 86 6807
67 87 1151
67 92 9117
67 95 2262
67 96 8220
67 98 1771
67 102 1755
67 104 750
67 106 9044
67 107 143
67 108 1264
68 72 1598
68 75 2701
68 76 1895
68 78 5358
68 79 5812
68 80 2066
68 81 3988
68 85 6291
68 87 5009
68 88 254
68 89 9350
68 91 9215
68 92 9286
68 95 1643
68 96 5235
68 98 7931
68 101 4635
68 102 6950
68 107 4545
68 108 3994
69 73 4249
69 74 3698
69 75 4635
69 79 9986
69 82 8218
69 85 2300
69 87 4365
69 88 7086
69 89 9440
69 90 125
69 93 5847
69 96 5824
69 98 8656
69 100 4539
69 103 6891
69 106 9830
69 108 1354
70 71 6023
70 72 2812
70 78 4290
70 80 9067
70 82 4468
70 83 4271
70 86 4742
70 93 6246
70 95 7740
70 101 5760
70 103 6071
70 105 9408
71 76 4381
71 77 3169
71 82 5947
71 83 5344
71 86 1077
71 87 5772
71 88 5168
71 90 5130
71 92 2207
71 94 9989
71 99 401
71 100 7526
71 101 748
71 102 4891
71 105 3201
71 106 4010
71 107 4802
72 74 3740
72 79 4783
72 80 7334
72 82 9849
72 83 5127
72 87 5719
72 89 2099
72 94 8977
72 95 7564
72 97 9780
72 98 7881
72 99 7978
72 100 8276
72 101 4332
72 103 4806
72 107 1003
73 74 9237
73 77 3980
73 78 6882
73 82 4313
73 88 4500
73 89 1612
73 90 4867
73 91 5021
73 96 1431
73 99 7919
73 104 7356
73 105 5957
73 107 6156
73 108 725
74 75 3503
74 80 4516
74 81 8143
74 84 4687
74 87 412
74 88 4858
74 89 5410
74 90 7571
74 93 5637
74 98 7816
74 100 2037
74 101 6990
75 77 9793
75 78 2352
75 79 3045
75 80 4460
75 82 3810
75 85 9807
75 86 7657
75 88 1102
75 89 1134
75 95 8451
75 96 6384
75 97 9200
75 100 2509
75 102 2795
75 103 4178
75 105 1710
75 106 4161
75 107 2655
75 108 4113
76 77 3907
76 78 5872
76 79 6963
76 80 4070
76 81 1397
76 87 2381
76 90 7706
76 92 6029
76 94 1227
76 96 2922
76 97 7668
76 99 1325
76 101 6965
76 103 7640
76 107 6073
77 78 3038
77 80 9127
77 82 5823
77 84 3909
77 86 1870
77 87 8883
77 90 3142
77 91 7638
77 93 8153
77 95 4359
77 96 763
77 99 1482
77 100 7006
77 101 9774
77 102 8450
78 79 8423
78 83 3376
78 87 4980
78 88 5492
78 89 1349
78 92 254
78 94 2392
78 97 6054
78 98 2077
78 99 8941
78 100 6937
78 101 6852
78 102 9579
78 103 3014
78 104 6893
78 107 876
78 108 9703
79 80 3860
79 83 6813
79 84 1227
79 85 5380
79 88 4330
79 91 7418
79 92 3859
79 93 5866
79 94 7405
79 96 6923
79 100 8887
79 101 3855
79 102 8265
79 103 6902
79 104 9422
79 105 7429
79 107 4081
80 81 3366
80 84 8073
80 86 1162
80 88 642
80 89 7361
80 91 5199
80 93 6051
80 94 7026
80 97 7336
80 98 5857
80 99 2480
80 100 9824
80 101 3390
80 103 9229
80 106 8823
80 108 4990
81 83 8701
81 85 2077
81 86 6141
81 87 1064
81 91 2204
81 93 8886
81 96 3548
81 98 7177
81 99 2317
81 100 8572
81 101 3417
81 103 6607
81 105 4625
81 106 9450
81 107 4878
82 84 3823
82 85 7149
82 86 2222
82 88 7618
82 89 8517
82 94 5724
82 101 1291
82 102 1464
82 104 1403
82 107 3505
83 85 7533
83 86 2312
83 87 2640
83 89 9125
83 90 5224
83 91 2951
83 92 9849
83 93 1321
83 95 2653
83 96 328
83 98 7935
83 100 2760
83 101 8455
83 102 956
83 103 7902
83 104 9278
84 85 6556
84 87 1742
84 88 9567
84 89 1974
84 90 3479
84 92 8258
84 93 3443
84 97 4485
84 99 8090
84 100 1848
84 101 4060
84 103 9277
84 104 8929
85 87 8609
85 89 1083
85 98 774
85 102 6134
85 103 964
85 104 6788
85 106 1446
85 107 585
86 87 5115
86 88 9046
86 90 8951
86 91 4289
86 94 7040
86 95 7031
86 96 6079
86 98 9960
86 99 6272
86 101 8995
86 102 2302
86 105 6961
86 106 1414
86 107 6344
87 88 9723
87 89 8906
87 90 6354
87 95 816
87 96 9118
87 98 6242
87 100 6004
87 103 3005
87 104 3797
87 107 6711
87 108 873
88 89 4190
88 91 4203
88 92 3742
88 93 2676
88 94 636
88 95 3374
88 97 230
88 100 8321
88 103 9256
88 104 7705
88 106 5115
88 107 8557
88 108 3465
89 93 6930
89 94 4556
89 98 1629
89 103 8648
89 105 3294
90 91 6226
90 95 1780
90 96 4097
90 102 3673
90 105 6238
90 106 5155
91 94 5185
91 95 7261
91 96 3260
91 98 9785
91 106 9281
91 107 2633
91 108 9317
92 93 9158
92 94 4045
92 95 8391
92 96 9747
92 97 8580
92 98 5992
92 100 315
92 101 3453
92 103 6806
92 104 775
92 108 7711
93 94 1525
93 95 1043
93 98 4801
93 100 8901
93 104 1008
93 105 4143
93 106 2022
93 107 6322
93 108 2091
94 98 7942
94 100 6592
94 101 1576
94 102 3688
94 103 5356
94 104 4807
94 106 9110
94 108 4324
95 97 7482
95 98 5119
95 101 4410
95 103 4798
95 104 8501
95 107 6599
95 108 8169
96 102 3604
96 103 8345
96 104 9003
97 98 1495
97 101 5571
97 106 6153
98 100 4347
98 102 4665
98 105 5646
98 107 9496
98 108 8613
99 100 6356
99 106 4576
100 102 5398
100 103 2028
100 106 5896
100 107 782
100 108 7991
101 103 4358
101 104 9479
101 106 3026
101 108 9702
102 104 6775
102 107 9189
102 108 6614
103 106 5352
104 105 4719
104 106 78
104 107 9492
104 108 4618
105 106 8328
106 107 6915
106 108 3861
1
2 
5 
6
7 
-1
