126 3883
37 89 8449
37 91 9790
37 92 85
37 93 4024
37 94 3378
37 97 105
37 100 6669
37 103 6910
37 105 3577
37 106 905
37 108 3487
37 109 3256
37 110 5114
37 112 7891
37 114 992
37 115 3558
37 117 140
37 123 3235
37 124 6179
38 40 9639
38 44 2127
38 45 4968
38 47 5661
38 49 7158
38 50 7199
38 56 7673
38 59 1694
38 61 7241
38 65 8345
38 66 9281
38 67 9285
38 69 1006
38 72 8870
38 73 3996
38 74 7818
38 76 6944
38 77 9568
38 78 1992
38 83 3774
38 84 5402
38 86 3267
38 87 951
38 88 9465
38 90 56
38 93 7229
38 95 6656
38 98 5555
38 101 1321
38 102 1826
38 103 1511
38 108 6629
38 109 3732
38 111 5838
38 112 9641
38 115 1941
38 117 2103
38 118 1682
38 121 6795
38 122 6923
39 42 6117
39 43 1166
39 46 1625
39 53 1305
39 56 6128
39 57 6756
39 58 1605
39 59 6818
39 63 3499
39 66 2659
39 68 2908
39 70 943
39 71 4064
39 72 6440
39 83 5579
39 86 2613
39 87 5001
39 88 3633
39 89 4752
39 91 6478
39 98 4369
39 100 8517
39 101 9449
39 105 8070
39 106 7383
39 110 3211
39 111 9788
39 115 6015
39 118 7555
39 119 4461
39 121 637
40 42 6883
40 43 8391
40 44 9244
40 46 6938
40 48 3987
40 49 9250
40 51 9087
40 52 7590
40 60 4775
40 63 1261
40 64 942
40 65 7938
40 69 2603
40 71 2307
40 73 4650
40 74 7182
40 75 2267
40 76 7569
40 82 4191
40 84 7639
40 85 4949
40 86 7389
40 87 5265
40 89 9788
40 90 9835
40 93 2930
40 98 9932
40 99 7943
40 102 7060
40 103 6289
40 106 6492
40 108 3637
40 109 3064
40 111 3110
40 112 2505
40 113 4294
40 114 7402
40 118 747
40 122 7861
40 123 8756
40 125 5641
41 42 9066
41 48 6538
41 49 2053
41 51 6446
41 53 3897
41 54 7293
41 55 4139
41 57 6034
41 59 7135
41 60 6524
41 61 7461
41 66 5717
41 67 6213
41 70 6895
41 72 9250
41 73 4261
41 74 9697
41 76 7965
41 79 1851
41 85 7906
41 87 8393
41 89 3564
41 91 527
41 92 9367
41 93 4250
41 94 5632
41 97 2796
41 100 4520
41 101 302
41 102 3195
41 107 9162
41 120 7186
41 125 9061
42 43 5662
42 44 9390
42 45 2094
42 49 2711
42 50 2301
42 51 2014
42 55 654
42 56 7398
42 58 4960
42 60 7034
42 61 3475
42 65 3292
42 67 4517
42 68 9573
42 71 3904
42 72 2639
42 74 2516
42 76 6045
42 77 9944
42 78 3239
42 80 6264
42 82 9025
42 84 5010
42 88 2912
42 92 5033
42 93 918
42 96 3671
42 102 7576
42 104 2402
42 106 2308
42 108 6561
42 110 2283
42 111 7361
42 113 4385
42 115 8113
42 118 1979
42 119 4403
42 121 3055
42 122 8017
42 125 4996
43 46 6016
43 47 3219
43 49 3788
43 50 6117
43 52 7620
43 53 3025
43 57 2374
43 61 30
43 63 8349
43 64 7721
43 65 5971
43 67 1355
43 68 1562
43 70 77
43 72 3267
43 73 9904
43 74 2747
43 77 8365
43 82 8236
43 84 8589
43 85 7378
43 88 5908
43 89 7638
43 90 5290
43 93 5939
43 95 5924
43 97 9689
43 99 1875
43 104 6554
43 108 2847
43 109 2021
43 110 7182
43 111 5369
43 116 3359
43 119 6828
43 122 3183
43 123 3891
43 125 5912
44 46 7823
44 48 7275
44 51 3747
44 52 1054
44 53 2361
44 54 5770
44 55 8268
44 57 9496
44 62 8400
44 63 617
44 64 9422
44 65 1817
44 66 6407
44 67 8651
44 71 825
44 72 8953
44 74 6141
44 75 402
44 77 3865
44 82 6646
44 83 5648
44 84 1720
44 86 6331
44 87 433
44 88 1435
44 90 3400
44 91 4168
44 93 5729
44 94 165
44 96 3564
44 100 4713
44 101 8955
44 105 7853
44 108 8343
44 113 8059
44 115 4258
44 116 1521
44 117 531
44 118 9648
44 121 4847
44 122 3543
44 123 9751
44 125 6889
45 48 4703
45 49 3153
45 50 9773
45 52 7547
45 54 3446
45 55 1066
45 56 8134
45 60 6438
45 63 3455
45 64 3746
45 65 2009
45 66 262
45 67 91
45 68 6288
45 71 4290
45 77 9909
45 78 1341
45 79 4653
45 82 6228
45 83 8818
45 87 1197
45 96 920
45 100 3473
45 102 4441
45 105 9910
45 107 2915
45 109 7626
45 111 7563
45 113 2388
45 114 5703
45 116 7650
45 117 6814
45 119 3680
45 120 7852
45 122 4047
45 123 6270
45 125 8598
46 50 9320
46 52 1169
46 54 4252
46 56 7578
46 60 5971
46 61 6341
46 62 7508
46 65 8565
46 67 7022
46 68 7426
46 74 37
46 75 7045
46 76 6915
46 77 118
46 79 8321
46 81 351
46 91 6388
46 92 9892
46 93 1717
46 94 6075
46 99 5029
46 100 6972
46 102 1628
46 104 3193
46 106 6691
46 108 1222
46 110 5625
46 111 9383
46 112 3197
46 114 1516
46 115 8242
46 116 8466
46 117 7512
46 118 1634
46 122 6103
46 123 9144
47 52 1680
47 53 7364
47 54 469
47 55 1931
47 56 6957
47 57 5205
47 62 8648
47 64 1176
47 66 4879
47 68 780
47 69 1757
47 71 751
47 72 4769
47 74 5095
47 75 3838
47 76 8542
47 77 941
47 78 540
47 80 2755
47 82 8295
47 84 4988
47 89 5739
47 92 8976
47 93 9216
47 97 8949
47 99 792
47 100 3160
47 102 4908
47 104 6055
47 105 6179
47 107 3034
47 108 312
47 109 3691
47 111 7954
47 113 9610
47 115 7930
47 119 2680
47 120 152
47 121 8259
47 123 1442
47 125 6359
48 51 158
48 53 2883
48 54 6305
48 55 5269
48 57 4249
48 64 4559
48 66 4652
48 67 8316
48 69 4982
48 70 9936
48 71 2596
48 74 8650
48 76 4011
48 77 7413
48 80 8535
48 84 4075
48 85 3784
48 87 904
48 88 4753
48 90 7152
48 91 1545
48 93 5759
48 97 1794
48 101 3672
48 102 7789
48 103 2725
48 104 5736
48 106 9115
48 107 1318
48 109 4447
48 114 2670
48 115 3416
48 116 8927
48 119 752
48 123 9856
49 51 255
49 52 3899
49 59 702
49 60 2448
49 61 3925
49 63 6035
49 65 2660
49 66 9822
49 67 114
49 71 6894
49 72 2705
49 73 7789
49 74 1658
49 75 2866
49 77 1987
49 78 5090
49 79 2768
49 82 4175
49 85 2564
49 86 9892
49 87 6219
49 88 7672
49 90 3776
49 95 9455
49 96 1684
49 99 4810
49 103 8225
49 106 5819
49 108 6322
49 109 7357
49 110 5361
49 113 6505
49 115 7851
49 121 7990
49 125 5346
50 51 6756
50 53 7477
50 54 2370
50 55 172
50 56 9486
50 57 3199
50 59 7506
50 60 9112
50 62 5064
50 63 7306
50 64 9356
50 66 5090
50 68 8779
50 69 3602
50 70 9603
50 75 4038
50 78 2160
50 79 6355
50 81 9082
50 85 6838
50 87 2989
50 89 5555
50 90 983
50 91 865
50 95 823
50 98 3068
50 99 8147
50 101 4720
50 102 4095
50 103 2687
50 104 7092
50 108 8064
50 110 6434
50 111 503
50 112 4385
50 114 4262
50 115 9319
50 118 2266
50 119 5733
50 121 2585
50 124 2884
50 125 2939
51 56 3774
51 57 4424
51 61 1205
51 62 2579
51 63 7593
51 67 436
51 70 2445
51 73 7491
51 75 5398
51 76 6275
51 77 1357
51 78 4122
51 81 6763
51 84 9190
51 86 7929
51 88 7139
51 91 9251
51 94 4222
51 96 4928
51 97 12
51 98 5417
51 104 6760
51 106 2703
51 108 7270
51 109 5524
51 112 2588
51 119 4028
51 121 6006
52 54 7769
52 56 1210
52 58 2078
52 66 2734
52 67 4939
52 72 7247
52 73 1979
52 76 5210
52 77 2397
52 78 162
52 80 9663
52 82 7185
52 84 6649
52 89 9063
52 90 7938
52 91 1376
52 92 908
52 95 8428
52 96 791
52 97 2618
52 100 2972
52 105 4972
52 106 8259
52 108 5382
52 109 2241
52 113 5519
52 115 8374
52 120 4305
52 121 7016
52 123 9797
52 124 1394
52 125 7974
53 54 198
53 55 2928
53 57 4749
53 61 8163
53 63 8719
53 66 4763
53 67 487
53 71 9865
53 77 6271
53 78 6722
53 79 1960
53 80 196
53 85 6038
53 88 1367
53 93 1565
53 94 1834
53 96 7109
53 97 16
53 98 1094
53 103 225
53 104 4152
53 107 3747
53 110 5680
53 111 489
53 112 1486
53 113 5587
53 116 7963
53 121 8092
53 123 8772
53 124 9630
54 62 2861
54 63 2643
54 64 1845
54 65 8479
54 67 6256
54 70 1989
54 71 961
54 73 9268
54 74 7379
54 80 2433
54 81 7121
54 82 4638
54 85 979
54 87 6914
54 88 258
54 90 5029
54 91 354
54 92 1600
54 93 1005
54 94 9092
54 95 6131
54 96 283
54 97 2297
54 98 8764
54 104 3734
54 107 5185
54 109 1796
54 111 1592
54 113 6440
54 114 8979
54 116 4467
54 118 3721
54 120 6999
54 124 9714
55 56 450
55 58 2059
55 60 3986
55 62 2943
55 64 1412
55 65 7145
55 68 7666
55 69 869
55 71 1417
55 73 1754
55 74 1478
55 77 508
55 78 4391
55 79 1903
55 80 642
55 87 4617
55 91 2422
55 95 9222
55 96 8719
55 97 6654
55 100 6453
55 102 5918
55 105 8375
55 106 3882
55 107 259
55 108 5399
55 109 3051
55 110 6707
55 111 2848
55 112 7501
55 115 3155
55 116 1833
55 117 677
55 120 8668
55 121 7808
55 122 2297
55 125 277
56 59 7013
56 60 3389
56 61 9356
56 62 8797
56 64 7889
56 68 242
56 69 6568
56 70 1194
56 71 2759
56 72 9293
56 73 7418
56 75 5890
56 77 6890
56 80 3009
56 82 4445
56 84 8794
56 85 2850
56 87 9844
56 89 4277
56 90 9772
56 93 2762
56 94 5697
56 95 1299
56 96 4164
56 97 179
56 99 8937
56 102 5722
56 104 4466
56 106 4045
56 108 8050
56 109 1258
56 110 7589
56 114 1521
56 116 2471
56 119 1770
56 121 7895
56 122 4838
56 123 8476
56 124 2426
57 58 6536
57 60 9653
57 61 9
57 62 5678
57 65 4295
57 66 9498
57 67 4543
57 69 8219
57 70 2077
57 75 1664
57 82 5288
57 83 2206
57 85 4551
57 88 7783
57 91 7663
57 92 2425
57 93 7468
57 95 1635
57 96 6325
57 97 2365
57 98 116
57 99 3678
57 101 5063
57 102 1523
57 104 2076
57 106 1118
57 107 3659
57 108 7285
57 109 3810
57 110 964
57 115 7399
57 117 2260
57 118 2258
57 119 5618
57 120 8713
57 122 2285
57 123 6419
58 60 3471
58 62 9437
58 63 8041
58 64 2034
58 66 3972
58 67 3940
58 73 7926
58 75 6787
58 84 9960
58 88 8883
58 89 6103
58 90 2468
58 92 2703
58 93 7389
58 95 3077
58 96 1233
58 98 6299
58 99 2989
58 102 5023
58 103 4622
58 104 1306
58 106 3266
58 107 2262
58 109 7109
58 110 1883
58 113 2456
58 114 9787
58 115 4180
58 117 9758
58 118 4446
58 119 3159
58 124 8452
58 125 8737
59 61 6093
59 63 9416
59 66 3797
59 67 1895
59 70 592
59 71 1042
59 72 7188
59 74 7172
59 75 169
59 76 3697
59 77 5845
59 78 2519
59 80 7682
59 83 821
59 86 6580
59 87 2429
59 89 5190
59 90 7657
59 91 2945
59 95 337
59 96 6141
59 100 7781
59 105 8566
59 107 4186
59 111 9223
59 115 7975
59 116 2336
59 122 3036
59 125 9293
60 61 7111
60 66 4894
60 67 7519
60 68 3116
60 70 2644
60 78 4495
60 79 3528
60 80 2568
60 81 1047
60 82 2805
60 83 1163
60 84 199
60 85 7558
60 86 4414
60 88 1310
60 89 2252
60 91 1417
60 92 3070
60 96 3402
60 97 2500
60 98 4393
60 101 1057
60 103 3807
60 107 7943
60 108 4983
60 109 8130
60 110 9738
60 111 187
60 115 9710
60 117 8803
60 118 6002
60 119 965
60 120 5156
60 121 2135
60 123 6468
60 125 5180
61 63 5319
61 64 902
61 67 4231
61 69 2447
61 70 9437
61 73 8255
61 74 887
61 80 7998
61 81 2824
61 82 9006
61 87 3147
61 90 1075
61 95 6162
61 99 9617
61 101 5552
61 104 9277
61 106 2807
61 107 4905
61 108 886
61 114 5817
61 118 7136
61 119 3171
61 122 5304
61 123 3517
61 124 4251
62 63 7418
62 64 221
62 66 5528
62 68 9363
62 70 9697
62 73 6309
62 74 9568
62 77 7492
62 80 9432
62 81 8951
62 82 3645
62 83 1671
62 84 6512
62 87 2984
62 88 9585
62 90 3976
62 92 2385
62 93 7088
62 95 7305
62 96 8273
62 99 5365
62 101 3908
62 105 7745
62 106 6320
62 107 9022
62 109 1328
62 110 6586
62 118 3269
62 120 6050
62 122 3072
62 123 4229
62 124 3044
63 64 3054
63 65 1546
63 66 8040
63 67 8802
63 68 2784
63 69 5672
63 71 343
63 73 228
63 74 9127
63 75 9609
63 76 4339
63 79 4508
63 82 1366
63 83 7701
63 84 83
63 89 8651
63 90 1347
63 91 9724
63 92 7049
63 93 9354
63 94 92
63 96 9517
63 99 5988
63 100 2740
63 101 8516
63 102 2588
63 105 3373
63 109 8282
63 115 7530
63 120 4994
63 121 6259
63 123 1666
64 65 8808
64 67 7778
64 69 5368
64 71 4897
64 75 5132
64 76 3727
64 77 4352
64 78 2465
64 82 8713
64 85 241
64 88 9213
64 90 6128
64 91 2752
64 93 5287
64 94 7173
64 95 3466
64 96 9941
64 98 846
64 100 2204
64 105 3843
64 108 3975
64 114 1524
64 115 7446
64 116 6916
64 122 4277
64 123 5828
65 66 5900
65 73 9947
65 75 3489
65 76 2556
65 77 4243
65 78 8119
65 79 2356
65 81 1812
65 83 5773
65 89 9283
65 90 5694
65 91 9872
65 94 6438
65 95 4865
65 97 9737
65 101 749
65 109 8852
65 111 345
65 112 9875
65 113 681
65 115 1884
65 116 5523
65 117 871
65 118 188
65 120 3843
65 121 7154
66 67 5836
66 68 2898
66 69 4414
66 70 3617
66 71 2499
66 72 2788
66 73 9583
66 74 1758
66 76 6436
66 78 2617
66 80 452
66 82 8322
66 83 8862
66 84 7017
66 89 3916
66 93 3870
66 94 2321
66 95 2340
66 96 9142
66 98 8787
66 100 6685
66 102 6871
66 104 9060
66 106 8516
66 108 4539
66 109 9955
66 110 6394
66 112 6962
66 113 2222
66 114 225
66 115 7922
66 118 1356
66 119 3986
66 120 2354
66 121 9863
66 123 818
67 68 8592
67 69 1208
67 72 4320
67 75 1451
67 79 7235
67 81 1553
67 84 1913
67 85 8847
67 86 2407
67 87 9040
67 89 9981
67 92 9508
67 93 4974
67 94 202
67 95 2308
67 96 93
67 99 5554
67 101 5895
67 102 7344
67 103 9501
67 104 3697
67 108 9546
67 109 2795
67 111 2300
67 112 7305
67 113 9324
67 118 6567
67 121 6484
67 122 741
67 123 3850
67 124 7546
68 71 958
68 72 2440
68 73 5045
68 74 345
68 76 3778
68 78 8263
68 79 8190
68 81 1645
68 83 9403
68 84 1669
68 85 3662
68 87 2053
68 89 2153
68 90 3785
68 94 8499
68 98 9328
68 99 9975
68 101 7717
68 102 2823
68 110 7036
68 111 2924
68 112 7864
68 116 7064
68 119 640
68 120 710
68 122 1694
68 123 8325
68 124 5218
69 70 3973
69 72 9122
69 73 7776
69 75 9830
69 76 8571
69 78 648
69 81 6182
69 88 5169
69 93 1027
69 94 9655
69 95 478
69 98 2745
69 100 5351
69 101 263
69 103 4734
69 104 1380
69 105 7112
69 107 6171
69 110 909
69 115 352
69 116 6552
69 117 2147
69 118 2399
69 119 6822
69 120 2777
69 121 2707
69 122 2497
69 123 6831
69 124 1383
70 74 7463
70 76 5828
70 77 4400
70 78 7225
70 79 8956
70 80 374
70 81 4858
70 82 4306
70 84 8193
70 85 8237
70 86 8328
70 95 3850
70 96 2049
70 99 9473
70 100 3579
70 101 8018
70 104 1215
70 105 9428
70 107 162
70 108 1213
70 110 4165
70 113 2251
70 116 3693
70 117 9030
70 120 5719
70 123 1771
71 77 4747
71 78 9640
71 79 5368
71 80 9331
71 89 4178
71 90 7072
71 92 8271
71 95 7321
71 96 5840
71 98 5526
71 101 4659
71 103 4411
71 109 1867
71 110 5714
71 111 8766
71 113 7388
71 114 2517
71 115 9150
71 117 1882
71 120 228
71 121 5944
72 74 705
72 79 7883
72 80 3472
72 81 1740
72 84 2971
72 85 3684
72 87 9271
72 89 4578
72 91 5483
72 92 8988
72 93 4983
72 95 2357
72 98 6954
72 100 3858
72 103 6083
72 106 4456
72 108 8741
72 110 8107
72 111 5445
72 112 5006
72 115 3778
72 117 3399
72 122 5922
72 125 7902
73 76 6404
73 78 7814
73 79 367
73 80 8612
73 83 8045
73 87 9983
73 89 6466
73 90 1530
73 91 9077
73 92 1005
73 93 2930
73 94 4657
73 96 4286
73 99 5675
73 100 456
73 104 9603
73 105 1233
73 108 3123
73 110 2419
73 112 6520
73 115 3955
73 116 368
73 117 4584
73 118 8092
73 123 8918
73 125 4975
74 75 622
74 77 8805
74 79 8175
74 80 1519
74 82 7427
74 83 6709
74 84 2269
74 86 8892
74 90 1065
74 91 7505
74 92 4026
74 97 3389
74 98 103
74 99 4173
74 101 5407
74 102 7875
74 103 5412
74 105 3153
74 106 9519
74 108 4632
74 109 9079
74 110 4362
74 111 6027
74 112 8242
74 113 4512
74 114 500
74 115 3006
74 116 8882
74 117 6930
74 118 2856
74 120 4900
75 83 9295
75 85 1342
75 86 709
75 91 2629
75 92 2817
75 93 3617
75 96 8792
75 98 1190
75 100 8592
75 102 8930
75 103 4963
75 106 3580
75 107 882
75 109 2690
75 110 2476
75 111 4017
75 112 3156
75 113 9524
75 115 487
75 119 53
75 124 7845
76 77 332
76 78 4257
76 79 450
76 81 4879
76 85 5038
76 86 9685
76 87 671
76 90 6645
76 98 5808
76 101 276
76 103 3452
76 105 3017
76 111 7072
76 115 8645
76 119 3407
76 120 6603
76 122 4357
77 78 4166
77 79 9608
77 80 7698
77 85 2312
77 90 5627
77 92 2378
77 94 2815
77 97 1704
77 98 2453
77 100 7743
77 103 2403
77 105 685
77 109 6148
77 110 5900
77 111 7534
77 112 3712
77 117 8611
77 118 6818
77 119 6238
77 120 7231
77 122 7361
78 82 2782
78 83 8857
78 84 4799
78 85 6043
78 88 2621
78 97 4522
78 98 6248
78 101 1724
78 103 2500
78 104 1287
78 106 7810
78 108 2726
78 111 429
78 113 8654
78 114 6662
78 117 620
78 119 1829
78 120 9682
78 121 133
78 125 8478
79 80 7292
79 82 8606
79 83 95
79 85 4261
79 87 9879
79 88 5951
79 92 9516
79 96 4197
79 103 3395
79 104 5949
79 105 7809
79 106 2662
79 107 7927
79 109 4710
79 110 8673
79 112 1298
79 114 4007
79 115 3943
79 116 9735
79 117 791
79 118 1280
79 121 9723
79 122 6363
79 125 3925
80 83 3028
80 84 2364
80 85 7717
80 86 5057
80 88 2152
80 91 4593
80 93 2240
80 94 5050
80 95 8281
80 98 8733
80 99 6109
80 100 8132
80 102 8408
80 103 7227
80 104 884
80 105 2140
80 107 2388
80 108 5990
80 109 6165
80 110 4904
80 111 2725
80 112 9425
80 113 9807
80 115 6747
80 116 6461
80 118 6999
80 119 3247
80 121 5612
80 122 3134
81 83 2080
81 84 57
81 87 5810
81 91 9430
81 92 3855
81 93 9810
81 96 5999
81 97 1098
81 105 9344
81 107 3507
81 109 2713
81 111 5921
81 112 5479
81 113 5308
81 114 3302
81 117 1797
81 119 8481
81 120 3959
81 121 6401
81 122 8919
81 123 4993
81 124 434
81 125 9086
82 84 4855
82 85 6079
82 86 9141
82 87 1440
82 88 4593
82 92 6850
82 93 8913
82 96 5426
82 99 5405
82 101 6174
82 102 374
82 106 9510
82 108 8038
82 109 5402
82 112 6669
82 115 6969
82 117 8025
82 121 1608
82 124 6999
82 125 6425
83 85 1438
83 90 8411
83 96 3471
83 97 389
83 98 1018
83 99 9882
83 101 9078
83 104 1202
83 106 5093
83 107 1911
83 110 8808
83 112 9766
83 116 4811
83 117 6508
83 118 5745
83 122 7631
83 123 466
83 125 4482
84 86 3824
84 91 3845
84 92 4182
84 93 6585
84 94 6933
84 95 2606
84 97 5457
84 98 1741
84 99 3059
84 106 289
84 107 4458
84 108 6845
84 109 9870
84 110 7311
84 111 5736
84 112 5574
84 113 1256
84 118 1129
84 120 4537
84 121 3664
84 123 1116
84 124 9523
85 88 7772
85 91 7701
85 96 618
85 97 1725
85 98 4447
85 101 3940
85 102 7856
85 104 1730
85 105 8462
85 111 7389
85 112 9709
85 114 1146
85 117 3861
85 119 9267
85 121 1495
85 123 8053
86 88 3143
86 92 784
86 93 7349
86 94 9760
86 96 3382
86 100 6309
86 102 941
86 106 402
86 111 560
86 114 3966
86 117 6593
86 118 9937
86 121 3178
86 122 5293
87 88 2256
87 89 6171
87 91 9501
87 92 2992
87 93 8181
87 97 7436
87 98 1548
87 99 353
87 102 9937
87 104 6514
87 105 9094
87 107 6708
87 111 3637
87 112 6837
87 113 8095
87 114 9780
87 115 7877
87 120 4015
87 124 9104
88 89 3560
88 91 9916
88 94 309
88 97 5670
88 103 5053
88 107 9627
88 109 5077
88 110 6272
88 111 7857
88 112 5343
88 113 302
88 115 6803
88 116 8832
88 117 7681
88 118 4959
88 119 607
88 122 7570
88 123 6631
89 90 8075
89 91 4804
89 93 8515
89 94 5476
89 95 6215
89 96 6047
89 97 7562
89 98 7930
89 99 5798
89 100 9042
89 101 6391
89 102 6169
89 105 4735
89 106 2508
89 110 8296
89 111 9420
89 113 5525
89 114 9815
89 115 9369
89 119 8013
89 122 514
90 92 5539
90 93 9677
90 94 4638
90 97 5482
90 99 4732
90 107 2362
90 111 5385
90 112 2965
90 116 9632
90 119 4187
90 120 1413
90 124 3400
90 125 217
91 92 9322
91 93 4957
91 94 8443
91 95 9664
91 96 6500
91 98 8374
91 99 6598
91 100 7800
91 101 55
91 103 5256
91 106 391
91 109 9952
91 110 1423
91 111 6944
91 113 252
91 114 7514
91 115 9876
91 121 2488
91 122 7193
91 123 6748
91 125 3023
92 93 5721
92 94 1953
92 95 9637
92 96 2439
92 98 6939
92 99 5334
92 100 887
92 103 3535
92 106 2333
92 112 1569
92 113 5600
92 118 5499
92 119 3796
92 120 2844
92 123 2772
92 125 9297
93 96 9546
93 98 4643
93 99 9606
93 103 5251
93 104 7438
93 105 5560
93 107 8891
93 108 2688
93 109 10
93 110 5057
93 111 6161
93 115 6162
93 118 8791
93 119 8081
93 121 7846
93 123 7089
93 124 1160
93 125 1499
94 95 9709
94 98 6757
94 107 3868
94 112 9383
94 114 7698
94 115 764
94 117 524
94 118 6068
94 120 3050
94 123 1548
94 124 620
95 96 9581
95 98 4531
95 99 8549
95 100 4192
95 101 3194
95 102 3704
95 103 5168
95 104 7261
95 105 6421
95 108 8857
95 114 8585
95 115 85
95 117 4072
95 118 2654
95 122 8813
95 123 7028
95 125 6637
96 97 8065
96 100 385
96 102 6451
96 105 8326
96 109 3944
96 110 7382
96 111 1368
96 115 271
96 119 6466
96 122 6902
96 125 9580
97 101 9396
97 102 9646
97 103 843
97 108 9987
97 109 575
97 110 7362
97 113 23
97 114 7145
97 116 7092
97 119 7496
97 120 4888
97 123 5913
98 99 5979
98 100 3038
98 103 5913
98 104 295
98 105 8760
98 111 9406
98 114 3927
98 115 5401
98 117 3870
98 118 442
98 120 7535
98 121 8794
98 122 1930
98 123 5593
99 100 6551
99 101 9357
99 103 3005
99 104 6638
99 105 7770
99 108 7633
99 111 9534
99 113 1609
99 114 8054
99 115 3093
99 118 8212
99 120 9329
99 121 4351
99 122 1860
99 123 1108
99 124 8489
99 125 6193
100 101 2795
100 103 8609
100 104 4563
100 105 9414
100 106 1956
100 107 9890
100 108 675
100 109 7837
100 115 8520
100 116 1554
100 118 2847
100 119 9431
100 120 2577
100 121 3886
100 122 2592
100 124 8525
100 125 5493
101 102 8369
101 103 8605
101 104 2273
101 105 4913
101 107 1044
101 109 677
101 112 4884
101 113 8011
101 117 6830
101 118 6692
101 119 1966
101 120 6188
101 121 358
101 122 4196
101 123 3765
101 124 8799
102 105 3319
102 107 7381
102 108 3030
102 111 4758
102 114 7674
102 116 5483
102 119 2483
102 121 1703
102 123 4299
102 124 3827
103 105 636
103 107 5274
103 110 5230
103 112 1405
103 113 515
103 115 3377
103 116 8733
103 117 8701
103 119 4008
103 120 7098
103 121 2204
103 124 2482
104 105 9731
104 106 9032
104 107 5772
104 110 3791
104 111 119
104 112 3
104 113 5240
104 117 5572
104 118 9448
104 119 2021
104 121 8357
104 122 7832
104 124 3910
105 106 9620
105 108 5434
105 109 7943
105 111 891
105 113 1067
105 114 1283
105 115 2715
105 116 8866
105 117 7527
105 119 9930
105 120 9247
105 121 9747
105 122 6604
105 123 919
105 125 8955
106 109 3233
106 110 7589
106 112 4276
106 115 2888
106 119 2484
106 124 3138
106 125 5860
107 108 7625
107 109 4648
107 113 5303
107 114 8555
107 115 4998
107 116 7044
107 118 6994
107 121 1818
108 109 9761
108 116 533
108 118 3634
108 119 1575
108 121 9663
108 125 1057
109 110 4385
109 111 6868
109 112 7819
109 113 4569
109 114 2688
109 115 2783
109 119 7133
110 113 9332
110 116 8349
110 117 7528
110 118 5097
110 120 1258
110 121 6028
110 122 8307
110 125 1668
111 112 6191
111 114 4940
111 115 5125
111 117 9765
111 118 3236
111 119 1537
111 120 8160
112 113 1099
112 115 2690
112 124 3916
113 117 4240
113 124 7682
114 117 1934
114 119 1009
114 121 9743
114 122 2649
114 125 1849
115 117 3154
115 119 4568
115 121 2326
115 122 34
116 118 7363
116 120 8624
116 122 7248
116 123 5269
116 124 7141
116 125 3552
117 119 2579
117 121 2425
117 122 3313
117 124 3365
117 125 9828
118 119 6851
118 121 7270
118 124 2570
119 122 8856
119 123 3393
120 121 1255
120 123 1267
120 124 9688
120 125 2472
121 123 7679
121 124 2042
123 124 1990
124 125 5100
1
2
3
4
-1
